Label,Features
0,"[29.          3.44827586  0.          0.89655172  0.4137931   0.27586207
  1.          0.          0.          1.          1.        ]"
0,[4.   3.   0.   1.   0.25 0.5  0.   0.   0.   1.   0.  ]
0,"[15.          3.13333333  0.          1.          0.33333333  0.46666667
  0.          0.          1.          0.          0.        ]"
0,"[6.         3.33333333 0.         1.         0.16666667 0.5
 0.         0.         0.         1.         0.        ]"
0,"[3.         5.33333333 0.         1.         0.33333333 0.
 0.         0.         0.         1.         0.        ]"
0,"[9.         2.55555556 0.         1.         0.22222222 0.55555556
 0.         0.         0.         1.         0.        ]"
0,"[19.          3.47368421  0.          0.94736842  0.31578947  0.36842105
  1.          0.          0.          0.          0.        ]"
0,[2.  3.5 0.  1.  0.5 0.  0.  0.  1.  0.  0. ]
0,"[7.         2.57142857 0.         1.         0.42857143 0.28571429
 0.         0.         0.         0.         0.        ]"
0,[4.   4.5  0.   1.   0.75 0.   0.   0.   0.   0.   0.  ]
0,[2.  2.5 0.  1.  1.  0.  0.  0.  0.  0.  0. ]
0,"[6.         3.33333333 0.         1.         0.16666667 0.5
 0.         0.         0.         1.         0.        ]"
0,[2. 4. 0. 1. 1. 0. 0. 0. 0. 1. 0.]
0,"[13.          3.76923077  0.          1.          0.23076923  0.38461538
  0.          0.          0.          0.          1.        ]"
0,"[13.          3.          0.          1.          0.30769231  0.30769231
  0.          0.          1.          0.          0.        ]"
0,"[18.          2.77777778  0.          0.94444444  0.38888889  0.38888889
  1.          0.          0.          0.          1.        ]"
0,"[39.          3.56410256  0.          0.76923077  0.25641026  0.35897436
  0.          0.          0.          0.          1.        ]"
0,"[19.          2.89473684  0.          1.          0.36842105  0.31578947
  0.          0.          1.          0.          0.        ]"
0,"[12.          3.25        0.          0.83333333  0.58333333  0.16666667
  0.          0.          0.          0.          0.        ]"
0,"[17.          3.          0.          0.82352941  0.41176471  0.17647059
  0.          0.          0.          0.          0.        ]"
0,[2.  2.5 0.  1.  1.  0.  0.  0.  0.  0.  0. ]
0,[8.    2.5   0.    1.    0.25  0.375 0.    0.    1.    1.    0.   ]
0,[25.    4.04  0.    0.96  0.32  0.44  0.    0.    1.    0.    1.  ]
0,"[18.          3.55555556  0.          0.83333333  0.27777778  0.55555556
  1.          0.          0.          2.          0.        ]"
0,"[15.          3.13333333  0.          1.          0.33333333  0.4
  0.          0.          0.          0.          0.        ]"
0,[20.    4.25  0.    0.95  0.35  0.35  0.    0.    0.    0.    2.  ]
0,[10.   3.9  0.   0.9  0.6  0.1  0.   0.   0.   0.   0. ]
0,"[3.         4.33333333 0.         1.         0.33333333 0.66666667
 0.         0.         1.         0.         0.        ]"
0,"[11.          2.90909091  0.          1.          0.27272727  0.36363636
  0.          0.          0.          1.          0.        ]"
0,"[16.      3.5     0.      0.9375  0.375   0.3125  0.      0.      0.
  0.      0.    ]"
0,"[13.          3.23076923  0.          0.76923077  0.61538462  0.15384615
  0.          0.          2.          0.          0.        ]"
0,"[3.         2.         0.         1.         0.33333333 0.66666667
 0.         0.         1.         0.         0.        ]"
0,[10.   3.6  0.   1.   0.3  0.4  0.   0.   0.   0.   1. ]
0,"[12.          3.25        0.          1.          0.5         0.33333333
  0.          0.          1.          0.          0.        ]"
0,[10.   3.4  0.   0.9  0.3  0.1  0.   0.   0.   2.   0. ]
0,"[14.          3.21428571  0.          0.85714286  0.14285714  0.42857143
  0.          0.          0.          0.          0.        ]"
0,[8.    2.625 0.    0.5   1.    0.    0.    0.    0.    0.    0.   ]
0,"[7.         2.71428571 0.         1.         0.28571429 0.28571429
 0.         0.         0.         0.         0.        ]"
0,"[17.          4.41176471  0.          0.94117647  0.17647059  0.41176471
  0.          0.          0.          0.          1.        ]"
0,"[17.          3.58823529  0.          0.94117647  0.23529412  0.35294118
  0.          0.          0.          0.          0.        ]"
0,"[7.         2.71428571 0.         1.         0.42857143 0.28571429
 0.         0.         0.         0.         0.        ]"
0,[5.  3.2 0.  1.  0.2 0.4 0.  0.  0.  1.  0. ]
0,"[3.         2.33333333 0.         1.         0.33333333 0.66666667
 0.         0.         1.         0.         0.        ]"
0,"[6.         2.5        0.         1.         0.33333333 0.5
 0.         0.         0.         0.         0.        ]"
0,"[12.          3.16666667  0.          1.          0.16666667  0.41666667
  0.          0.          0.          0.          0.        ]"
0,"[11.          4.          0.          0.90909091  0.54545455  0.09090909
  0.          0.          0.          1.          0.        ]"
0,[8.    2.125 0.    0.75  0.375 0.5   0.    0.    0.    0.    0.   ]
0,"[13.          3.30769231  0.          0.84615385  0.38461538  0.38461538
  0.          0.          0.          0.          0.        ]"
0,[5.  2.  0.  1.  0.4 0.2 0.  0.  0.  0.  0. ]
0,[10.   2.9  0.   1.   0.3  0.5  0.   0.   0.   1.   0. ]
0,"[39.          3.02564103  0.          0.82051282  0.20512821  0.41025641
  1.          0.          0.          1.          1.        ]"
0,[8.    4.25  0.    1.    0.375 0.5   0.    0.    0.    0.    0.   ]
0,"[16.      3.3125  0.      0.8125  0.25    0.4375  0.      0.      0.
  0.      0.    ]"
0,"[16.      3.25    0.      0.6875  0.375   0.3125  0.      0.      0.
  0.      0.    ]"
0,[8.   2.5  0.   1.   0.25 0.5  0.   0.   0.   1.   0.  ]
0,"[7.         3.42857143 0.         1.         0.42857143 0.14285714
 0.         0.         0.         0.         0.        ]"
0,"[16.      2.875   0.      0.9375  0.25    0.4375  1.      0.      0.
  0.      0.    ]"
0,"[7.         2.71428571 0.         1.         0.42857143 0.14285714
 0.         0.         0.         0.         0.        ]"
0,"[13.          2.84615385  0.          0.92307692  0.30769231  0.30769231
  0.          0.          0.          0.          0.        ]"
0,"[7.         4.71428571 0.         1.         0.28571429 0.28571429
 0.         0.         0.         0.         0.        ]"
0,"[17.          3.35294118  0.          1.          0.29411765  0.35294118
  0.          0.          1.          0.          0.        ]"
0,[10.   2.6  0.   1.   0.4  0.5  0.   0.   0.   0.   0. ]
0,"[16.      3.3125  0.      0.9375  0.25    0.5     0.      0.      0.
  0.      1.    ]"
0,"[7.         2.71428571 0.         1.         0.57142857 0.42857143
 1.         0.         0.         1.         0.        ]"
0,"[12.          3.66666667  0.          1.          0.08333333  0.5
  0.          0.          0.          0.          0.        ]"
0,[2.  3.  0.  1.  0.5 0.  0.  0.  0.  0.  1. ]
0,"[27.          3.74074074  0.          0.85185185  0.2962963   0.40740741
  0.          0.          0.          0.          1.        ]"
0,[5.  2.4 0.  1.  0.4 0.4 0.  0.  0.  1.  0. ]
0,"[22.          3.22727273  0.          0.81818182  0.36363636  0.45454545
  0.          0.          0.          0.          0.        ]"
0,"[18.          3.66666667  0.          1.          0.38888889  0.27777778
  0.          0.          1.          0.          0.        ]"
0,[4.   1.75 0.   1.   0.5  0.25 0.   0.   0.   0.   0.  ]
0,[10.   3.2  0.   0.9  0.2  0.4  0.   0.   0.   0.   0. ]
0,"[3.         4.         0.         1.         0.66666667 0.
 0.         0.         0.         1.         0.        ]"
0,"[14.          3.78571429  0.          0.85714286  0.21428571  0.42857143
  0.          0.          0.          2.          0.        ]"
0,[2.  2.5 0.  1.  0.5 0.  0.  0.  0.  0.  0. ]
0,"[19.          2.31578947  0.          0.73684211  0.52631579  0.21052632
  0.          0.          0.          4.          0.        ]"
0,"[23.          3.34782609  0.          0.95652174  0.34782609  0.39130435
  0.          0.          0.          0.          1.        ]"
0,"[18.          3.77777778  0.          0.94444444  0.38888889  0.38888889
  0.          0.          0.          0.          0.        ]"
0,[2.  2.5 0.  1.  0.5 0.  0.  0.  0.  1.  0. ]
0,"[9.         3.55555556 0.         1.         0.33333333 0.44444444
 0.         0.         1.         0.         0.        ]"
0,"[15.          3.4         0.          0.86666667  0.33333333  0.33333333
  0.          0.          0.          0.          0.        ]"
0,"[7.         3.42857143 0.         1.         0.28571429 0.28571429
 0.         0.         0.         0.         0.        ]"
0,"[30.          2.63333333  0.          0.9         0.23333333  0.46666667
  0.          0.          0.          1.          0.        ]"
0,"[9.         3.44444444 0.         1.         0.22222222 0.22222222
 0.         0.         0.         0.         0.        ]"
0,"[18.          3.33333333  0.          0.94444444  0.33333333  0.27777778
  0.          0.          0.          0.          0.        ]"
0,"[12.          3.08333333  0.          0.91666667  0.25        0.41666667
  0.          0.          1.          0.          0.        ]"
0,"[3.         5.         0.         1.         0.33333333 0.
 0.         0.         0.         0.         1.        ]"
0,[2.  2.5 0.  1.  0.5 0.  0.  0.  0.  1.  0. ]
0,[20.    3.1   0.    0.75  0.2   0.45  0.    0.    0.    0.    0.  ]
0,[5.  2.8 0.  1.  0.4 0.2 0.  0.  0.  0.  0. ]
0,"[11.          3.63636364  0.          0.81818182  0.09090909  0.45454545
  0.          0.          0.          0.          0.        ]"
0,"[13.          3.          0.          0.61538462  0.30769231  0.23076923
  0.          0.          0.          3.          0.        ]"
0,"[24.          3.375       0.          0.91666667  0.41666667  0.375
  0.          0.          1.          0.          0.        ]"
0,[5.  4.8 0.  1.  0.6 0.  0.  0.  0.  0.  1. ]
0,"[6.         3.33333333 0.         1.         0.33333333 0.33333333
 0.         0.         0.         0.         0.        ]"
0,"[6.         3.33333333 0.         1.         0.33333333 0.5
 0.         0.         0.         1.         0.        ]"
0,[10.   2.9  0.   0.9  0.4  0.2  0.   0.   2.   1.   0. ]
0,"[13.          2.53846154  0.          0.92307692  0.23076923  0.38461538
  0.          0.          0.          0.          0.        ]"
0,"[23.          3.26086957  0.          0.82608696  0.34782609  0.39130435
  0.          0.          0.          0.          0.        ]"
0,"[12.          2.75        0.          0.83333333  0.5         0.33333333
  0.          0.          1.          0.          0.        ]"
0,[25.    3.2   0.    0.92  0.44  0.16  1.    0.    0.    0.    0.  ]
0,"[11.          2.90909091  0.          1.          0.45454545  0.45454545
  0.          1.          1.          0.          0.        ]"
0,"[13.          3.07692308  0.          0.84615385  0.30769231  0.38461538
  0.          0.          0.          0.          0.        ]"
0,"[11.          3.18181818  0.          0.81818182  0.36363636  0.36363636
  0.          0.          0.          2.          0.        ]"
0,"[7.         3.42857143 0.         1.         0.14285714 0.42857143
 0.         0.         1.         0.         0.        ]"
0,"[15.          3.33333333  0.          1.          0.2         0.4
  0.          0.          0.          0.          0.        ]"
0,"[11.          4.27272727  0.          0.27272727  0.45454545  0.
  0.          1.          0.          0.          0.        ]"
0,"[7.         4.28571429 0.         1.         0.42857143 0.14285714
 0.         0.         0.         0.         0.        ]"
0,"[9.         3.33333333 0.         1.         0.44444444 0.33333333
 1.         0.         0.         1.         0.        ]"
0,[2.  2.  0.  1.  0.5 0.  0.  0.  1.  0.  0. ]
0,[2.  5.5 0.  1.  1.  0.  0.  0.  0.  1.  0. ]
0,"[7.         3.85714286 0.         1.         0.57142857 0.
 1.         0.         0.         0.         0.        ]"
0,[10.   2.8  0.   0.9  0.4  0.3  0.   0.   0.   0.   0. ]
0,[2.  3.5 0.  1.  0.5 0.  0.  0.  0.  0.  0. ]
0,"[15.          3.46666667  0.          0.93333333  0.2         0.53333333
  0.          0.          0.          0.          0.        ]"
0,"[3.         2.33333333 0.         1.         0.66666667 0.
 0.         0.         0.         1.         0.        ]"
0,"[7.         2.85714286 0.         0.71428571 0.28571429 0.57142857
 0.         0.         0.         0.         0.        ]"
0,"[23.          3.39130435  0.          0.86956522  0.2173913   0.43478261
  0.          0.          0.          0.          0.        ]"
0,[8.    2.25  0.    0.75  0.375 0.375 0.    0.    1.    0.    0.   ]
0,"[56.          3.23214286  0.          0.69642857  0.17857143  0.42857143
  0.          0.          0.          4.          0.        ]"
0,"[14.          2.78571429  0.          1.          0.42857143  0.35714286
  0.          0.          1.          0.          0.        ]"
0,"[18.          2.38888889  0.          0.66666667  0.44444444  0.38888889
  0.          0.          1.          0.          2.        ]"
0,"[14.          3.57142857  0.          0.92857143  0.28571429  0.35714286
  0.          0.          0.          0.          0.        ]"
0,[4.  3.5 0.  1.  1.  0.  0.  0.  1.  0.  0. ]
0,"[11.          3.45454545  0.          1.          0.27272727  0.45454545
  0.          0.          1.          1.          0.        ]"
0,[10.   2.8  0.   1.   0.3  0.2  0.   0.   0.   0.   0. ]
0,"[12.          3.5         0.          0.75        0.41666667  0.16666667
  0.          0.          0.          1.          0.        ]"
0,"[13.          3.38461538  0.          0.84615385  0.07692308  0.38461538
  0.          0.          0.          0.          0.        ]"
0,[2.  3.  0.  1.  0.5 0.  0.  0.  0.  1.  0. ]
0,[2. 3. 0. 1. 1. 0. 0. 0. 0. 1. 0.]
0,[10.   2.6  0.   0.9  0.4  0.3  0.   0.   1.   0.   0. ]
0,[2.  2.5 0.  1.  1.  0.  0.  0.  0.  1.  0. ]
0,"[3.         2.33333333 0.         1.         0.66666667 0.
 0.         0.         0.         1.         0.        ]"
0,"[9.         2.66666667 0.         0.88888889 0.66666667 0.22222222
 1.         0.         2.         1.         0.        ]"
0,"[6.         3.66666667 0.         1.         0.5        0.16666667
 0.         0.         1.         1.         0.        ]"
0,[6.  2.5 0.  1.  0.5 0.  0.  0.  0.  0.  0. ]
0,"[14.          3.92857143  0.          0.92857143  0.14285714  0.28571429
  0.          0.          0.          0.          1.        ]"
0,[10.   2.5  0.   1.   0.3  0.3  0.   0.   0.   0.   0. ]
0,"[14.          2.78571429  0.          1.          0.35714286  0.35714286
  0.          0.          0.          1.          0.        ]"
0,"[11.          4.09090909  0.          1.          0.27272727  0.36363636
  0.          0.          0.          0.          0.        ]"
0,[5.  1.8 0.  1.  0.4 0.6 0.  0.  0.  0.  0. ]
0,"[6.         2.         0.         1.         0.33333333 0.33333333
 0.         0.         0.         1.         0.        ]"
0,"[11.          2.90909091  0.          0.81818182  0.36363636  0.36363636
  0.          0.          0.          0.          0.        ]"
0,"[16.      3.1875  0.      0.8125  0.5625  0.1875  0.      0.      0.
  4.      0.    ]"
0,[10.   4.2  0.   1.   0.3  0.4  0.   0.   0.   0.   0. ]
0,[25.    3.92  0.    0.96  0.24  0.32  0.    0.    0.    0.    0.  ]
0,"[17.          3.23529412  0.          0.94117647  0.29411765  0.35294118
  0.          0.          1.          1.          0.        ]"
0,[2.  3.  0.  1.  0.5 0.  0.  0.  0.  1.  0. ]
0,"[15.          3.73333333  0.          0.93333333  0.33333333  0.13333333
  0.          0.          0.          0.          0.        ]"
0,[8.    2.75  0.    0.875 0.25  0.375 0.    0.    0.    1.    0.   ]
0,"[7.         2.28571429 0.         1.         0.57142857 0.14285714
 0.         0.         0.         0.         0.        ]"
0,"[3.         2.66666667 0.         1.         0.66666667 0.
 0.         0.         1.         1.         0.        ]"
0,"[14.          2.85714286  0.          1.          0.21428571  0.64285714
  0.          0.          0.          1.          0.        ]"
0,"[16.      4.5     0.      1.      0.5     0.3125  0.      0.      0.
  0.      0.    ]"
0,"[7.         2.85714286 0.         1.         0.14285714 0.42857143
 0.         0.         0.         0.         1.        ]"
0,"[3.         2.33333333 0.         1.         0.33333333 0.
 0.         0.         0.         0.         0.        ]"
0,"[15.          2.8         0.          0.93333333  0.13333333  0.53333333
  0.          0.          1.          0.          0.        ]"
0,"[26.          3.34615385  0.          0.80769231  0.38461538  0.19230769
  0.          0.          0.          1.          0.        ]"
0,[2.  3.5 0.  1.  0.  1.  0.  0.  0.  0.  0. ]
0,"[6.         2.         0.         1.         0.16666667 0.5
 0.         0.         1.         0.         0.        ]"
0,[20.    3.45  0.    0.7   0.3   0.4   0.    0.    0.    0.    0.  ]
0,[10.   3.   0.   0.9  0.3  0.3  0.   0.   0.   0.   0. ]
0,"[6.         2.16666667 0.         0.83333333 0.5        0.
 0.         0.         0.         0.         0.        ]"
0,"[54.          3.57407407  0.          0.7037037   0.33333333  0.24074074
  0.          1.          0.          0.          4.        ]"
0,[5.  4.  0.  0.8 0.4 0.  0.  0.  0.  2.  0. ]
0,"[22.          2.95454545  0.          0.68181818  0.40909091  0.18181818
  0.          0.          0.          6.          0.        ]"
0,[2.  3.5 0.  1.  1.  0.  0.  0.  1.  0.  0. ]
0,[10.   2.9  0.   1.   0.3  0.4  0.   0.   1.   0.   0. ]
0,"[12.          2.91666667  0.          0.91666667  0.16666667  0.41666667
  0.          0.          0.          1.          0.        ]"
0,[5.  2.4 0.  1.  0.4 0.2 0.  0.  0.  1.  0. ]
0,"[29.          2.82758621  0.          0.82758621  0.37931034  0.34482759
  0.          0.          1.          0.          0.        ]"
0,"[9.         2.66666667 0.         0.88888889 0.44444444 0.22222222
 0.         0.         0.         0.         0.        ]"
0,"[14.          3.71428571  0.          0.92857143  0.14285714  0.42857143
  0.          0.          0.          0.          0.        ]"
0,[4.   3.25 0.   1.   0.5  0.25 0.   0.   0.   1.   0.  ]
0,"[9.         3.22222222 0.         1.         0.33333333 0.44444444
 0.         0.         0.         0.         0.        ]"
0,"[23.          3.13043478  0.          0.95652174  0.2173913   0.52173913
  0.          0.          0.          0.          0.        ]"
0,"[35.          3.71428571  0.          0.82857143  0.25714286  0.4
  0.          0.          1.          3.          0.        ]"
0,"[6.         3.83333333 0.         1.         0.33333333 0.16666667
 0.         0.         0.         1.         0.        ]"
0,"[32.       3.6875   0.       0.8125   0.25     0.40625  0.       0.
  0.       0.       0.     ]"
0,"[7.         3.         0.         1.         0.42857143 0.28571429
 0.         0.         0.         0.         0.        ]"
0,[5.  4.2 0.  1.  0.2 0.  0.  0.  0.  0.  0. ]
0,"[14.          4.5         0.          0.92857143  0.35714286  0.14285714
  0.          0.          0.          0.          0.        ]"
0,"[7.         3.42857143 0.         1.         0.28571429 0.28571429
 0.         0.         0.         0.         0.        ]"
0,[10.   4.7  0.   1.   0.3  0.4  0.   0.   0.   0.   0. ]
0,"[9.         3.11111111 0.         1.         0.22222222 0.55555556
 0.         0.         0.         0.         0.        ]"
0,[5.  2.8 0.  1.  0.4 0.6 0.  0.  0.  0.  1. ]
0,[10.   3.2  0.   1.   0.5  0.2  0.   0.   0.   1.   0. ]
0,[4.   2.75 0.   1.   0.25 0.5  0.   0.   0.   0.   0.  ]
0,"[9.         2.77777778 0.         1.         0.22222222 0.33333333
 0.         0.         1.         0.         0.        ]"
0,[2.  3.5 0.  1.  0.5 0.  0.  0.  0.  0.  0. ]
0,"[42.          3.23809524  0.          0.76190476  0.35714286  0.35714286
  1.          0.          0.          1.          3.        ]"
0,"[32.       3.28125  0.       0.75     0.21875  0.40625  0.       0.
  0.       0.       3.     ]"
0,[8.    3.5   0.    1.    0.375 0.25  0.    0.    0.    0.    0.   ]
0,[20.    2.8   0.    0.9   0.25  0.5   1.    0.    1.    0.    0.  ]
0,"[11.          3.          0.          0.72727273  0.27272727  0.27272727
  0.          0.          0.          0.          0.        ]"
0,[8.    3.375 0.    0.875 0.625 0.25  0.    0.    0.    0.    0.   ]
0,[4. 2. 0. 1. 1. 0. 0. 0. 1. 0. 0.]
0,"[15.          3.13333333  0.          1.          0.33333333  0.4
  0.          0.          0.          0.          0.        ]"
0,"[21.          2.23809524  0.          0.80952381  0.28571429  0.47619048
  0.          0.          0.          0.          0.        ]"
0,[2.  2.5 0.  1.  0.5 0.5 0.  0.  0.  1.  0. ]
0,"[39.          3.74358974  0.          0.8974359   0.25641026  0.43589744
  0.          0.          0.          1.          0.        ]"
0,"[22.          4.81818182  0.          0.95454545  0.27272727  0.22727273
  0.          0.          0.          1.          0.        ]"
0,"[13.          2.76923077  0.          0.92307692  0.38461538  0.46153846
  0.          0.          0.          0.          1.        ]"
0,"[7.         3.14285714 0.         1.         0.14285714 0.57142857
 0.         0.         1.         0.         0.        ]"
0,"[23.          3.7826087   0.          0.91304348  0.34782609  0.30434783
  1.          0.          0.          0.          0.        ]"
0,[8.    3.25  0.    1.    0.25  0.625 0.    0.    0.    0.    0.   ]
0,"[15.          2.8         0.          0.86666667  0.33333333  0.4
  0.          0.          0.          0.          0.        ]"
0,"[14.          2.35714286  0.          0.92857143  0.5         0.14285714
  0.          0.          1.          1.          0.        ]"
0,"[29.          2.86206897  0.          0.75862069  0.27586207  0.44827586
  0.          0.          0.          0.          0.        ]"
0,"[17.          3.11764706  0.          1.          0.17647059  0.58823529
  0.          0.          1.          0.          0.        ]"
0,"[36.          3.16666667  0.          0.75        0.47222222  0.25
  0.          0.          7.          0.          0.        ]"
0,"[9.         2.22222222 0.         0.88888889 0.44444444 0.33333333
 0.         0.         1.         0.         0.        ]"
0,"[12.          3.33333333  0.          0.41666667  0.5         0.08333333
  0.          0.          0.          1.          1.        ]"
0,"[13.          2.92307692  0.          1.          0.30769231  0.38461538
  0.          0.          0.          0.          1.        ]"
0,"[23.          3.56521739  0.          0.95652174  0.34782609  0.43478261
  0.          0.          0.          1.          0.        ]"
0,[5.  3.  0.  0.8 0.4 0.4 0.  0.  0.  2.  0. ]
0,"[9.         2.33333333 0.         0.88888889 0.44444444 0.55555556
 0.         0.         1.         0.         0.        ]"
0,[2.  1.5 0.  1.  0.5 0.  0.  0.  0.  1.  0. ]
0,"[39.          3.53846154  0.          0.76923077  0.28205128  0.46153846
  0.          0.          0.          0.          2.        ]"
0,"[16.      3.625   0.      1.      0.125   0.4375  0.      0.      1.
  0.      0.    ]"
0,"[17.          3.23529412  0.          0.94117647  0.23529412  0.35294118
  0.          0.          1.          0.          0.        ]"
0,[10.   3.2  0.   1.   0.3  0.3  0.   0.   0.   0.   0. ]
0,"[9.         3.55555556 0.         1.         0.22222222 0.33333333
 0.         0.         1.         0.         0.        ]"
0,"[12.          3.25        0.          1.          0.25        0.41666667
  0.          0.          0.          1.          0.        ]"
0,"[27.          3.2962963   0.          0.88888889  0.40740741  0.25925926
  0.          0.          2.          0.          0.        ]"
0,"[11.          3.45454545  0.          0.90909091  0.36363636  0.27272727
  0.          0.          0.          0.          0.        ]"
0,"[7.         3.28571429 0.         1.         0.42857143 0.28571429
 0.         0.         0.         0.         0.        ]"
0,[5.  3.6 0.  1.  0.  0.8 0.  0.  0.  0.  0. ]
0,"[17.          4.          0.          1.          0.17647059  0.41176471
  0.          0.          0.          0.          0.        ]"
0,"[12.          4.83333333  0.          0.91666667  0.5         0.33333333
  0.          0.          0.          0.          2.        ]"
0,"[11.          3.45454545  0.          0.90909091  0.27272727  0.27272727
  1.          0.          1.          0.          0.        ]"
0,"[17.          3.17647059  0.          0.82352941  0.23529412  0.47058824
  0.          0.          1.          0.          0.        ]"
0,"[7.         3.57142857 0.         1.         0.57142857 0.28571429
 0.         0.         0.         0.         0.        ]"
0,"[6.         2.16666667 0.         1.         0.33333333 0.5
 0.         0.         0.         0.         0.        ]"
0,"[18.          2.88888889  0.          0.94444444  0.22222222  0.38888889
  0.          0.          0.          0.          0.        ]"
0,"[7.         4.85714286 0.         1.         0.28571429 0.42857143
 0.         0.         0.         0.         0.        ]"
0,"[3.         1.         0.         1.         0.66666667 0.
 1.         0.         0.         0.         0.        ]"
0,"[12.          2.58333333  0.          1.          0.25        0.41666667
  0.          0.          1.          0.          0.        ]"
0,[4.   3.   0.   0.75 0.75 0.   0.   0.   0.   2.   0.  ]
0,[2.  3.  0.  1.  0.5 0.  0.  0.  0.  1.  0. ]
0,"[12.          2.75        0.          1.          0.16666667  0.5
  1.          0.          0.          0.          0.        ]"
0,"[6.         3.66666667 0.         1.         0.16666667 0.33333333
 0.         0.         0.         1.         0.        ]"
0,[2.  3.  0.  1.  0.5 0.  0.  0.  0.  1.  0. ]
0,[2.  3.5 0.  1.  0.5 0.  0.  0.  1.  0.  0. ]
0,"[19.          3.42105263  0.          0.84210526  0.47368421  0.26315789
  1.          0.          4.          0.          0.        ]"
0,"[12.          2.25        0.          0.75        0.66666667  0.08333333
  0.          0.          0.          0.          0.        ]"
0,"[7.         2.71428571 0.         1.         0.71428571 0.
 0.         0.         0.         1.         0.        ]"
0,[10.   3.5  0.   1.   0.3  0.2  0.   0.   0.   0.   0. ]
0,"[16.      3.6875  0.      0.75    0.4375  0.125   0.      0.      0.
  0.      0.    ]"
0,[5.  2.4 0.  1.  0.4 0.  0.  0.  0.  0.  0. ]
0,"[43.          3.41860465  0.          0.72093023  0.25581395  0.44186047
  1.          0.          0.          0.          0.        ]"
0,"[12.          2.75        0.          0.83333333  0.25        0.58333333
  0.          0.          0.          0.          0.        ]"
0,"[22.          3.45454545  0.          0.81818182  0.22727273  0.45454545
  0.          0.          0.          0.          0.        ]"
0,"[12.          1.91666667  0.          0.83333333  0.41666667  0.58333333
  0.          0.          1.          0.          0.        ]"
0,"[21.          2.47619048  0.          0.71428571  0.52380952  0.28571429
  1.          0.          0.          0.          1.        ]"
0,"[31.          3.19354839  0.          0.90322581  0.29032258  0.38709677
  0.          0.          0.          0.          0.        ]"
0,"[9.         3.44444444 0.         1.         0.55555556 0.11111111
 0.         0.         0.         0.         0.        ]"
0,"[11.          3.18181818  0.          1.          0.36363636  0.45454545
  0.          0.          0.          1.          0.        ]"
0,"[38.          3.55263158  0.          0.86842105  0.21052632  0.42105263
  0.          0.          0.          2.          2.        ]"
0,"[9.         3.44444444 0.         1.         0.33333333 0.22222222
 0.         0.         0.         0.         0.        ]"
0,[4.   2.5  0.   1.   0.25 0.5  0.   0.   1.   0.   0.  ]
0,"[23.          3.47826087  0.          0.82608696  0.08695652  0.56521739
  0.          0.          0.          0.          0.        ]"
0,[10.   3.1  0.   0.7  0.5  0.3  1.   0.   0.   0.   2. ]
0,"[7.         3.85714286 0.         1.         0.28571429 0.42857143
 0.         0.         0.         0.         0.        ]"
0,"[17.          3.41176471  0.          0.94117647  0.29411765  0.47058824
  0.          0.          0.          0.          0.        ]"
0,"[16.      2.6875  0.      1.      0.25    0.4375  1.      0.      0.
  0.      0.    ]"
0,[8.    2.375 0.    0.875 0.125 0.5   0.    0.    0.    0.    0.   ]
0,"[3.         4.33333333 0.         1.         0.66666667 0.33333333
 0.         0.         0.         1.         0.        ]"
0,"[6.         2.66666667 0.         1.         0.33333333 0.16666667
 0.         0.         1.         0.         1.        ]"
0,"[14.          2.85714286  0.          1.          0.21428571  0.35714286
  0.          0.          1.          0.          0.        ]"
0,"[3.         3.33333333 0.         1.         0.33333333 0.
 0.         0.         0.         1.         0.        ]"
0,"[7.         3.71428571 0.         1.         0.42857143 0.42857143
 0.         0.         1.         0.         0.        ]"
0,"[7.         3.         0.         1.         0.28571429 0.42857143
 0.         0.         0.         1.         0.        ]"
0,"[16.      3.125   0.      0.9375  0.375   0.375   0.      0.      0.
  0.      0.    ]"
0,"[17.          3.23529412  0.          0.94117647  0.29411765  0.29411765
  0.          1.          0.          1.          0.        ]"
0,"[19.          3.73684211  0.          1.          0.42105263  0.26315789
  0.          0.          0.          1.          1.        ]"
0,[2. 2. 0. 1. 1. 0. 0. 0. 0. 0. 0.]
0,"[6.         4.16666667 0.         1.         0.5        0.33333333
 0.         0.         0.         0.         0.        ]"
0,"[9.         3.55555556 0.         1.         0.33333333 0.44444444
 0.         0.         0.         1.         0.        ]"
0,"[14.          3.14285714  0.          0.42857143  0.42857143  0.14285714
  0.          0.          0.          0.          0.        ]"
0,"[6.         3.33333333 0.         1.         0.33333333 0.33333333
 0.         0.         0.         0.         0.        ]"
0,"[6.         3.16666667 0.         1.         0.66666667 0.16666667
 0.         0.         0.         0.         0.        ]"
0,"[31.          4.03225806  0.          0.87096774  0.25806452  0.38709677
  0.          0.          0.          0.          1.        ]"
0,"[19.          3.47368421  0.          0.94736842  0.26315789  0.36842105
  0.          0.          1.          0.          0.        ]"
0,"[19.          2.78947368  0.          0.94736842  0.26315789  0.47368421
  0.          0.          0.          0.          0.        ]"
0,"[17.          3.17647059  0.          0.94117647  0.05882353  0.76470588
  0.          0.          0.          0.          0.        ]"
0,"[7.         3.14285714 0.         0.85714286 0.42857143 0.28571429
 0.         0.         0.         2.         0.        ]"
0,[4.   5.25 0.   1.   1.   0.   0.   0.   0.   1.   0.  ]
0,"[13.          3.46153846  0.          0.92307692  0.38461538  0.30769231
  0.          0.          0.          0.          0.        ]"
